id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
32330630,https://www.airbnb.com/rooms/32330630,501 Near T and Area Hospitals,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35541,-71.06293000000002,Entire apartment,Entire home/apt,4,1.0,1.0,138.0,1,500,2.0,t,0,0,0,0,21,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,349.0818732892801,13-1-2,104.68377284285442,#E64A19,True
32330730,https://www.airbnb.com/rooms/32330730,Safe/Clean Studio With Everything You Need!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35395,-71.06119,Entire apartment,Entire home/apt,4,1.0,2.0,169.0,2,180,2.0,t,0,0,0,0,35,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,538.7333349581295,13-1-1,165.55939001836305,#E64A19,True
32330935,https://www.airbnb.com/rooms/32330935,504 Stay Tonight In Boston's Downtown!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35605,-71.06124,Entire apartment,Entire home/apt,4,1.0,1.0,138.0,2,48,2.0,t,12,42,72,225,24,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,263.4834181432837,13-1-0,104.03874211588423,#E64A19,True
32330936,https://www.airbnb.com/rooms/32330936,507 Stylish Studio in the Heart of Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35429,-71.06109000000002,Entire apartment,Entire home/apt,4,1.0,2.0,152.0,2,14,2.0,t,26,27,27,27,39,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,427.5491228403148,13-1-1,92.24171728150905,#E64A19,True
32331040,https://www.airbnb.com/rooms/32331040,508 Stylish Studio in Downtown Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35458,-71.06109000000002,Entire apartment,Entire home/apt,4,1.0,2.0,142.0,2,500,2.0,t,5,5,5,132,39,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,330.4692627505254,13-1-1,115.14688879504835,#E64A19,True
32331042,https://www.airbnb.com/rooms/32331042,506 Perfect Studio in Downtown Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.3548,-71.06174,Entire apartment,Entire home/apt,4,1.0,2.0,138.0,2,14,2.0,t,23,53,83,228,23,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,216.85600727017413,13-1-1,178.96372449755313,#E64A19,True
32331101,https://www.airbnb.com/rooms/32331101,602 Stylish Downtown Boston Studio!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35453,-71.06175999999998,Entire apartment,Entire home/apt,2,1.0,1.0,142.0,2,500,2.0,t,0,0,0,0,42,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,315.2287273124857,13-1-1,109.98669295088787,#E64A19,True
32331103,https://www.airbnb.com/rooms/32331103,603 Best Location Studio In Downtown Boston,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35471,-71.06189,Entire apartment,Entire home/apt,2,1.0,1.0,142.0,2,500,2.0,t,0,0,3,156,48,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,257.05220057242536,13-1-1,178.13603181928573,#E64A19,True
32331199,https://www.airbnb.com/rooms/32331199,605 Great and Affordable Place to Stay in Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35591,-71.06143,Entire apartment,Entire home/apt,3,1.0,2.0,153.0,2,500,2.0,t,0,0,28,181,26,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,197.6317689037828,13-1-0,41.368455141830395,#E64A19,True
32331200,https://www.airbnb.com/rooms/32331200,606 Simple Studio in the Heart of Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35533,-71.06124,Entire apartment,Entire home/apt,3,1.0,2.0,153.0,2,500,2.0,t,0,0,0,152,41,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,110.01960796574477,13-1-0,176.79887864682223,#E64A19,True
32331262,https://www.airbnb.com/rooms/32331262,"303 Clean, Safe, Affordable Stay In Boston!",CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35526,-71.06115,Private room in apartment,Private room,4,1.0,2.0,118.0,2,500,2.0,t,0,0,0,0,18,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,140.4034727927393,13-1-0,208.6155135289856,#E64A19,True
32780617,https://www.airbnb.com/rooms/32780617,202 Perfect Studio In Downtown Boston Awaits YOU!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-09-01,,42.35414,-71.06134,Private room in apartment,Private room,4,1.0,2.0,123.43,2,400,2.0,t,0,0,0,0,35,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,462.7565126852688,13-1-1,87.24728121073595,#E64A19,True
32834946,https://www.airbnb.com/rooms/32834946,"207 Flexible Cancellations, Value A++, Stay now!",CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-09-01,,42.35547,-71.06099,Private room in apartment,Private room,4,1.0,2.0,123.0,1,400,2.0,t,0,0,0,0,49,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,177.76771499258317,13-1-0,166.02799049113668,#E64A19,True
32834949,https://www.airbnb.com/rooms/32834949,"201 Boston Studio, Sleeps 4,Stay Now!",CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35559,-71.0616,Private room in apartment,Private room,4,1.0,0.0,118.0,2,500,2.0,t,0,0,0,136,17,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,73.53274971431435,13-1-0,90.02882750566293,#E64A19,True
32834950,https://www.airbnb.com/rooms/32834950,"203 LOW SPRING/SUMMER PRICE, Boston Studio, Stay Tonight!",CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.3557,-71.06152,Entire place,Entire home/apt,4,1.0,1.0,118.0,1,400,2.0,t,0,0,0,0,59,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,117.34897108427558,13-1-0,44.80282187409743,#E64A19,True
32835029,https://www.airbnb.com/rooms/32835029,304 Room in Downtown Boston!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.3559,-71.0618,Private room in apartment,Private room,4,1.0,2.0,118.0,2,500,2.0,t,0,0,0,0,32,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,190.7958633308446,13-1-0,109.91253677924234,#E64A19,True
32835033,https://www.airbnb.com/rooms/32835033,305 Affordable Downtown Boston Studio!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.3553,-71.06177,Private room in apartment,Private room,4,1.0,2.0,118.0,2,500,2.0,t,0,0,29,304,22,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,48.37413994791855,13-1-0,204.55704459331972,#E64A19,True
41621247,https://www.airbnb.com/rooms/41621247,"401 Downtown Boston Studio, Book Now!!",CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35625,-71.06194,Entire apartment,Entire home/apt,2,1.0,1.0,156.0,2,500,2.0,t,0,9,9,71,16,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,323.7116522043444,13-1-0,217.2322036101923,#E64A19,True
41838589,https://www.airbnb.com/rooms/41838589,402 Perfect Studio in Downtown Boston!!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35538,-71.06253000000002,Entire apartment,Entire home/apt,2,1.0,1.0,156.0,2,1125,2.0,t,3,3,3,135,7,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,240.91633499110733,13-1-2,98.98558769685091,#E64A19,True
41841244,https://www.airbnb.com/rooms/41841244,404 Book Now - Last Minute Monthly Discounts,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35396,-71.06111,Entire apartment,Entire home/apt,2,1.0,1.0,156.0,2,14,2.0,t,22,47,77,230,6,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,540.495709089875,13-1-1,171.35995912296482,#E64A19,True
41842246,https://www.airbnb.com/rooms/41842246,403 Clean/Safe Studio For Doctors/Nurses!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35555,-71.06281,Entire apartment,Entire home/apt,2,1.0,1.0,146.0,2,14,2.0,t,29,59,89,242,1,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,321.87726565543113,13-1-2,45.624413602610026,#E64A19,True
43440937,https://www.airbnb.com/rooms/43440937,406 Stylish Studio in Downtown Boston!!,CorpGroup13,https://www.airbnb.com/users/show/205269848,Temple Place,"Boston, Massachusetts, United States",Downtown,2020-08-31,,42.35651,-71.06168000000002,Entire apartment,Entire home/apt,4,,0.0,186.0,2,1125,2.0,t,29,59,61,61,0,390690,t,Temple Place,205269848.0,Not found (fabricated),Not found (fabricated),,Limited Share Unit,40.0,,Not found (fabricated),Not found (fabricated),"316148588, 331132678",0.0,13-1,408.213286105392,13-1-0,269.3837965810058,#E64A19,True
