,id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
1782,43820043,"Spacious 2BD with stylish kitchen, fast wifi",5-4,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820043,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located right in the middle of the Downtown Boston's Theater district. Just a few minutes away from Logan International Airport and the Massachusetts State House. Aside from the T, other modes of transportation include, buses and boats to get around the area. The building itself boasts of history and classic charm which is perfect for travelers and professionals that are looking for a place that they can call home while in the city. Oversized windows gives you a nice view of Downtown Boston. There's a private living room and a laptop friendly workspace. All units are furnished and are provided with free fast wifi, basic kitchenware and bathroom amenities. Our amazing customer support team is always available to assist with yo",2020-08-31
1783,43820046,Experience Boston living in this huge 2BD condo,5-4,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820046,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Bostons financial district, you are just a couple blocks away from the Boston Common gardens and a short walk from the federal reserve plaza. Whether you are here for work or vacation, you will be centrally located between the west end and the financial district. It is also a short walk to Christopher Columbus Waterfront park, where you can visit the New England aquarium. There are many grocery stores near by including a whole foods.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-08-31
1784,43820052,"Luxury living from every angle in this charming studio, fast wifi",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820052,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1785,43820054,Light-filled and airy studio with self-checkin,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820054,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1786,43820059,"Modern studio in Boston with self-checkin, fast wifi",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820059,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1787,43820061,"Spacious 2BD with oversized windows, self-checkin",5-4,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820061,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Guest access</b><br />Located in the heart of Bostons financial district, you are just a couple blocks away from the Boston Common gardens and a short walk from the federal reserve plaza. Whether you are here for work or vacation, you will be centrally located between the west<br /><br /><b>Other things to note</b><br />Located right in the middle of the Downtown Boston's Theater district. Just a few minutes away from Logan International Airport and the Massachusetts State House. Aside from the T, other modes of transportation include, buses and boats to get around the area. The building itself boasts of history and classic charm which is perfect for travelers and professionals that are looking for a place that they can call home while in the city. Oversi",2020-09-01
1788,43820063,Experience Boston living in this huge 2BD suite,5-4,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820063,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 2BD/2BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Located in the heart of Bostons financial district, you are just a couple blocks away from the Boston Common gardens and a short walk from the federal reserve plaza. Whether you are here for work or vacation, you will be centrally located between the west end and the financial district. It is also a short walk to Christopher Columbus Waterfront park, where you can visit the New England aquarium. There are many grocery stores near by including a whole foods.<br /><br />We offer complimentary upgrades to our regular loyal guests<br /><br /><b>License number</b><br />Exempt: This listing is a hotel or motel",2020-08-31
1789,43820074,Offering a beautiful experience in this elegant studio,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820074,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1790,43820076,Beautifiul studio for a staycation good for longer stays,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820076,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1791,43820077,Adorable studio in Boston good for extended stays,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820077,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1792,43820081,Light-filled and airy 1BD apartment good for longer stays,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820081,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer co",2020-08-31
1793,43820084,"Delightful studio at the Heart of Boston, self-checkin",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820084,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1794,43820086,"Modern 1BD condo with its historical charm, washer/dryer",5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820086,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer co",2020-08-31
1795,43820088,Boston studio with fast wifi and self-checkin,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820088,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1796,43820089,Boston studio with historical charm and self-checkin,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820089,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1797,43820092,Modern studio in Boston with fast wifi,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820092,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1798,43820096,Elegant studio at the Heart of Boston with self-checkin,5-1,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43820096,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous Studio Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />These apartments are located near Boston Common right in Downtown Boston. Built back in 1897, several renovations later, the units have been modernized but the building retained its historical charm. The community is located near schools, restaurants, shopping and hospitals. Aside from being easily accessible by bus, the MBTA’s green, orange, red and silver lines are also within the area. Enjoy its history with a modern feel. Amenities include laundry rooms, fireplace, apartments are furnished, air conditioned and has modern kitchens and bathrooms. The unit is also equipped with free fast wifi, basic kitchenware and bathrooms amenities. Our amazing customer support team is always on hand for your needs.<br /><br />We offer com",2020-08-31
1817,43893483,"Professionally-cleaned 1BD, self-checkin",5-5,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43893483,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Travel in luxury with these these top-notch apartments in the heart of Boston. These homes are conveniently located at the edge of the Back Bay district and within walking distance to Fenway Park, Boston Symphony Hall, Northeastern University, Hynes Convention Center, and Berklee College of Music. While staying here you can enjoy amenities such as the rooftop deck with great views, the fitness center, barbecue grills, and even on-site retail. These furnished apartments include features such as stainless steel appliances, granite countertops, hardwood flooring, walk-in closets, air conditioning, and fast wifi. Conveniently, these apartments are also within walking distance of Whole Foods, CVS, and the Orange and Green lines MB",2020-08-31
1818,43893501,Lux 1BD good for longer stays,5-5,CorpGroup9,Barsala,Barsala,8534462.0,https://www.airbnb.com/rooms/43893501,https://www.airbnb.com/users/show/8534462,2.0,Exemption: hotel/motel,?,,,"Gorgeous 1BD/1BA Unit in the heart of Boston - Downtown. Professionally managed and cleaned with stylish kitchen, free high-speed wifi and 24/7 support. Fully stocked with all the convenience you would expect at a hotel.<br /><br /><b>Other things to note</b><br />Travel in luxury with these these top-notch apartments in the heart of Boston. These homes are conveniently located at the edge of the Back Bay district and within walking distance to Fenway Park, Boston Symphony Hall, Northeastern University, Hynes Convention Center, and Berklee College of Music. While staying here you can enjoy amenities such as the rooftop deck with great views, the fitness center, barbecue grills, and even on-site retail. These furnished apartments include features such as stainless steel appliances, granite countertops, hardwood flooring, walk-in closets, air conditioning, and fast wifi. Conveniently, these apartments are also within walking distance of Whole Foods, CVS, and the Orange and Green lines MB",2020-08-31
